userWin,userChamp,userChampId,userKills,userDeaths,userAssists,matchId,gameDurration,gameMode,gameStartTimestamp,p0SummonerName,p0Puuid,p0ChampionName,p0ChampionId,p0Win,p0Kills,p0Deaths,p0Assists,p0GoldEarned,p0PhysicalDamageDealtToChampions,p0MagicDamageDealtToChampions,p0TrueDamageDealtToChampions,p0TotalDamageDealtToChampions,p0PhysicalDamageTaken,p0MagicDamageTaken,p0TrueDamageTaken,p0TotalDamageTaken,p0Item0,p0Item1,p0Item2,p0Item3,p0Item4,p0Item5,p0Item6,p1SummonerName,p1Puuid,p1ChampionName,p1ChampionId,p1Win,p1Kills,p1Deaths,p1Assists,p1GoldEarned,p1PhysicalDamageDealtToChampions,p1MagicDamageDealtToChampions,p1TrueDamageDealtToChampions,p1TotalDamageDealtToChampions,p1PhysicalDamageTaken,p1MagicDamageTaken,p1TrueDamageTaken,p1TotalDamageTaken,p1Item0,p1Item1,p1Item2,p1Item3,p1Item4,p1Item5,p1Item6,p2SummonerName,p2Puuid,p2ChampionName,p2ChampionId,p2Win,p2Kills,p2Deaths,p2Assists,p2GoldEarned,p2PhysicalDamageDealtToChampions,p2MagicDamageDealtToChampions,p2TrueDamageDealtToChampions,p2TotalDamageDealtToChampions,p2PhysicalDamageTaken,p2MagicDamageTaken,p2TrueDamageTaken,p2TotalDamageTaken,p2Item0,p2Item1,p2Item2,p2Item3,p2Item4,p2Item5,p2Item6,p3SummonerName,p3Puuid,p3ChampionName,p3ChampionId,p3Win,p3Kills,p3Deaths,p3Assists,p3GoldEarned,p3PhysicalDamageDealtToChampions,p3MagicDamageDealtToChampions,p3TrueDamageDealtToChampions,p3TotalDamageDealtToChampions,p3PhysicalDamageTaken,p3MagicDamageTaken,p3TrueDamageTaken,p3TotalDamageTaken,p3Item0,p3Item1,p3Item2,p3Item3,p3Item4,p3Item5,p3Item6,p4SummonerName,p4Puuid,p4ChampionName,p4ChampionId,p4Win,p4Kills,p4Deaths,p4Assists,p4GoldEarned,p4PhysicalDamageDealtToChampions,p4MagicDamageDealtToChampions,p4TrueDamageDealtToChampions,p4TotalDamageDealtToChampions,p4PhysicalDamageTaken,p4MagicDamageTaken,p4TrueDamageTaken,p4TotalDamageTaken,p4Item0,p4Item1,p4Item2,p4Item3,p4Item4,p4Item5,p4Item6,p5SummonerName,p5Puuid,p5ChampionName,p5ChampionId,p5Win,p5Kills,p5Deaths,p5Assists,p5GoldEarned,p5PhysicalDamageDealtToChampions,p5MagicDamageDealtToChampions,p5TrueDamageDealtToChampions,p5TotalDamageDealtToChampions,p5PhysicalDamageTaken,p5MagicDamageTaken,p5TrueDamageTaken,p5TotalDamageTaken,p5Item0,p5Item1,p5Item2,p5Item3,p5Item4,p5Item5,p5Item6,p6SummonerName,p6Puuid,p6ChampionName,p6ChampionId,p6Win,p6Kills,p6Deaths,p6Assists,p6GoldEarned,p6PhysicalDamageDealtToChampions,p6MagicDamageDealtToChampions,p6TrueDamageDealtToChampions,p6TotalDamageDealtToChampions,p6PhysicalDamageTaken,p6MagicDamageTaken,p6TrueDamageTaken,p6TotalDamageTaken,p6Item0,p6Item1,p6Item2,p6Item3,p6Item4,p6Item5,p6Item6,p7SummonerName,p7Puuid,p7ChampionName,p7ChampionId,p7Win,p7Kills,p7Deaths,p7Assists,p7GoldEarned,p7PhysicalDamageDealtToChampions,p7MagicDamageDealtToChampions,p7TrueDamageDealtToChampions,p7TotalDamageDealtToChampions,p7PhysicalDamageTaken,p7MagicDamageTaken,p7TrueDamageTaken,p7TotalDamageTaken,p7Item0,p7Item1,p7Item2,p7Item3,p7Item4,p7Item5,p7Item6,p8SummonerName,p8Puuid,p8ChampionName,p8ChampionId,p8Win,p8Kills,p8Deaths,p8Assists,p8GoldEarned,p8PhysicalDamageDealtToChampions,p8MagicDamageDealtToChampions,p8TrueDamageDealtToChampions,p8TotalDamageDealtToChampions,p8PhysicalDamageTaken,p8MagicDamageTaken,p8TrueDamageTaken,p8TotalDamageTaken,p8Item0,p8Item1,p8Item2,p8Item3,p8Item4,p8Item5,p8Item6,p9SummonerName,p9Puuid,p9ChampionName,p9ChampionId,p9Win,p9Kills,p9Deaths,p9Assists,p9GoldEarned,p9PhysicalDamageDealtToChampions,p9MagicDamageDealtToChampions,p9TrueDamageDealtToChampions,p9TotalDamageDealtToChampions,p9PhysicalDamageTaken,p9MagicDamageTaken,p9TrueDamageTaken,p9TotalDamageTaken,p9Item0,p9Item1,p9Item2,p9Item3,p9Item4,p9Item5,p9Item6
True,Twitch,29,21,14,26,NA1_4664296946,1319,ARAM,1684897915867,Rottenwatermelon,zTAalwXOA61Jjc4ZfxAPxdS-8XzAcfw4jCQdQ4hKxTcGHHc_lVLTMubeZnyc5YKb66v5UdK0XgTy9Q,Brand,63,True,6,19,32,13312,707,26771,1580,29059,21079,15937,1038,38055,6653,3157,3020,3165,3116,0,2052,Balkai,UaaAHDMrzSadZEnUtc2TEjGP5jaJQ8MVcULtz1SL1H8OAy6lAHz7EQ2OJwbvBST0YkR0fPD9AeT4ZA,Twitch,29,True,21,14,26,19654,39498,1863,2876,44238,17377,16802,1182,35362,3031,3085,6673,3072,1018,3006,2052,actuallyapotato,59rYkD8T2UT6a4REJW3NuCgQ7dJr9FHUp4ukCMoHmqyHntBpaoS81CAuW5BhjahxEGHCBQl0DS5_tg,Shyvana,102,True,11,8,42,17345,9097,31133,0,40231,39907,27501,1613,69022,4637,3111,3083,6665,8020,3193,2052,Katinka4,5u1OuQR4vRKF7Wfn6FxxPnF4Pic4-FPSAvzJquGYzMPSFuMSEZoLeekzJDwtzrrqkKqmCIxy_uJFOQ,Elise,60,True,17,13,26,15989,1414,33328,460,35202,15191,20804,914,36910,3020,3112,3157,4636,3135,3089,2052,Shuckle,wNZrz_iRLQUVnyoil-jSSQ3ZZd7o-bTCyYIDgBqheYtREHcZd0astsVtTKvM5-ORRt5kh9rBdiFR4w,Annie,1,True,11,16,39,15107,1225,26267,690,28182,27093,26501,620,54214,6657,3193,3158,3083,4637,1057,2052,Lolidao,D9-9EkaQQ6kpFah9d-f9sd6p18AdwI4rm9pICqJ9KHru2B03LQ7J9E5rOCUPFlYp_O2qkl44huZaSw,Nunu,20,False,20,14,30,17574,1092,48617,1463,51173,25578,23907,1669,51156,3152,3020,4645,3089,3102,3135,2052,Chow Boy,h4mbC1E0CfRzEqeaZ-Ztuw2zVLDhKXq_SQpSieV9fW3x_YpcMwOggCFWBuM8g7Dy71nIDWRJmyO4Yg,Talon,91,False,21,15,26,17291,62426,0,1597,64023,15310,21744,2074,39129,6691,3111,3156,6693,6676,6694,2052,aucontraire,ZDVu1dOFz8k2_allXopzUpuBJ8UvgoHO-aNhQ7bXFxzUWbctmReLc2Vhd3xfeK1CapJuEZBwD9ahTg,Orianna,61,False,10,11,50,15935,1251,25906,890,28048,7013,25780,1015,33810,6655,3020,4645,3135,3165,1026,2052,Arrived,8_CVFHnsw_OxLbPp8CWvMhXuY3RTa1nfsx4kaPqXITG2x_D_CvARQ-EqxhonOHpyNnQIAbKRaABm5w,Soraka,16,False,0,10,54,13133,261,9168,293,9723,3708,25718,892,30319,3107,3040,3158,3083,6617,3113,2052,sakura no kamei,BpbRpfXX2hiSUnTINj6gS61yT6I4x7UZ-aoIJ2oZMsjF1_F0iBCseQF80DsW0Sqh-xz-7NCckjhOWQ,Katarina,55,False,19,16,18,16576,36728,23853,1125,61707,14212,22211,1955,38379,3153,3124,3091,3111,3074,3035,2052
False,Leona,89,5,11,28,NA1_4664262413,1311,ARAM,1684896368590,Balkai,UaaAHDMrzSadZEnUtc2TEjGP5jaJQ8MVcULtz1SL1H8OAy6lAHz7EQ2OJwbvBST0YkR0fPD9AeT4ZA,Leona,89,False,5,11,28,13694,3739,13891,850,18480,28554,12668,1227,42449,6665,3068,4401,3075,3082,3111,2052,actuallyapotato,59rYkD8T2UT6a4REJW3NuCgQ7dJr9FHUp4ukCMoHmqyHntBpaoS81CAuW5BhjahxEGHCBQl0DS5_tg,Mordekaiser,82,False,10,7,18,15381,2370,23744,0,26115,23817,15187,1258,40262,3067,3111,3116,6665,4637,3143,2052,Katinka4,5u1OuQR4vRKF7Wfn6FxxPnF4Pic4-FPSAvzJquGYzMPSFuMSEZoLeekzJDwtzrrqkKqmCIxy_uJFOQ,Nocturne,56,False,8,12,23,14232,24355,2070,1626,28052,20446,15709,2703,38858,3047,2031,6630,3074,6333,6695,2052,Shuckle,wNZrz_iRLQUVnyoil-jSSQ3ZZd7o-bTCyYIDgBqheYtREHcZd0astsVtTKvM5-ORRt5kh9rBdiFR4w,Kaisa,145,False,9,11,25,14412,15666,18276,0,33943,15076,10388,483,25948,3124,3111,3033,6672,3153,0,2052,ZzTizZ,SLQ4Un1gmzdWny5gMQuWQzj8Jm0Wd-aOlKUb8X_A_k9i2bsEfNIk9JT3OpqtzTpxDDVj4FiI8VVpHA,Draven,119,False,14,8,20,17724,47794,1009,0,48803,23187,10789,804,34780,3072,3031,3508,3111,3046,3033,2052,Seina Bean,ju-Z1Qv48CV1cYAOHl2ZXejcaN6RFRC5r2hE-3a5axbyTxBayXAuLySX6TDI-uUOTNQZ77jGcaVf6w,Renekton,58,True,3,16,30,13322,24630,4825,1869,31325,40684,26743,1028,68456,2051,6630,3071,3047,3053,3211,0,pitongh,IRoElU113q6duprRv8C4AjdJ1JATAWD2LtE6o8LBjJJXSMVHLnbgqeSdStYrYAjIxSqREH9Jw0at4w,Varus,110,True,22,7,22,20677,35171,21749,739,57660,14685,9642,430,24757,3124,3006,3153,3085,3091,1053,2052,404 Naut Found,Z6AankX9bSWlVeIeoE6UHGns84OYBBVC_lgGefMnIdn0xstRn7VynQALEQ1Hlw1MfKvh2eO9KgGX4w,Khazix,121,True,6,5,25,14540,32161,496,1689,34347,13660,6221,425,20307,3177,3070,6692,3074,6694,3158,2052,Frostbutt lrelia,jfvrEsI4JSvnlaWZWSMdudD1n8_AtaYzqzP8P0doWQWgkO-9Oii7a1nsj4070Y68SSkyvyAuWgs4OA,TwistedFate,4,True,12,11,22,15767,1818,24446,907,27171,17753,8012,565,26331,1026,3020,3157,3100,3094,6656,2052,JhinFKennedy1963,p6UxC2bu64dUmHhv2m7Wlhg4B6sCR1Am1BAaOZYj4-8CcIFjTtYRDm2vKQ6wXuJG16m6PnO2K3FvWQ,Rakan,497,True,5,7,24,13217,656,13223,1061,14941,13310,8373,26,21710,4636,3158,4645,4629,3145,3108,2052
False,Lissandra,127,3,10,10,NA1_4664237606,848,ARAM,1684895285218,Seccho,FsGjyv63kEdlSUTaIVnfsUb0bxcY05OPPBl0xkg5YyCwBoUcreuBUQ_rJ10Z5-jkFTjaKb1nNfvePA,Senna,235,True,8,3,29,11108,13084,3528,0,16613,5097,2104,122,7324,3070,6672,0,3006,3124,0,2052,Percents,eJSXzeLZgRuRmJSuA4bRezGQ3hiont3Yt-ZWMl86faG2v4xgMduz3wXCTAKNcOxdhhyKYoBvE-Lo3Q,Yone,777,True,13,8,21,11300,15714,5854,2373,23943,13469,4476,868,18814,3184,3006,1037,3095,1038,1018,2052,Lunar Arcanum,o4poQoaP8CPCtGXd0-OndRr73IsCoNPR7Ic_tZ36bo7dIEyJ3g4krFn_ARypbk-Ixdr88cg2BDkitw,Zoe,142,True,9,3,22,10234,2932,24790,1450,29173,8004,1480,521,10007,6655,3020,3145,0,0,0,2052,FinalStratos,5STb5sFRHrYwAxNxWLW0uPfVb-xQjE6VghlM9thlzlMdJ9idxNbHRizwarHmwx_ThF3prZJ0ebsJxQ,MonkeyKing,62,True,9,5,21,10242,10196,3318,920,14434,11446,6241,972,18660,2051,3070,6632,3111,3133,1028,2052,Divine Wings,N2AKp9oQgx5sz5IbszWR26MmBrPQDEVfHaW20POBi-mlco-9w1T5WrpmazYlWy7t7hG_7hCWKpWKVA,Milio,902,True,1,1,37,8910,590,2732,0,3322,3236,1736,459,5432,2065,3070,3158,1058,1028,0,2052,notchurro,TZstHHvA_IXAECTzLaHmCWDcZbH-UFoqD8R8YdHXBJPT-BDG-bii9K7rAw8FUwpcHjOFbfGzhbupfA,Gwen,887,False,4,9,8,9031,2241,5323,1601,9166,12268,9975,1115,23358,3115,3047,0,4633,0,0,0,Balkai,UaaAHDMrzSadZEnUtc2TEjGP5jaJQ8MVcULtz1SL1H8OAy6lAHz7EQ2OJwbvBST0YkR0fPD9AeT4ZA,Lissandra,127,False,3,10,10,8394,433,7275,643,8351,7028,8141,974,16143,6655,4645,0,0,0,3020,2052,actuallyapotato,59rYkD8T2UT6a4REJW3NuCgQ7dJr9FHUp4ukCMoHmqyHntBpaoS81CAuW5BhjahxEGHCBQl0DS5_tg,Jinx,222,False,7,7,9,10934,18418,815,0,19234,8070,7090,189,15350,3184,1053,3094,1038,2422,6671,2052,Katinka4,5u1OuQR4vRKF7Wfn6FxxPnF4Pic4-FPSAvzJquGYzMPSFuMSEZoLeekzJDwtzrrqkKqmCIxy_uJFOQ,Riven,92,False,4,10,8,8878,7205,362,605,8172,12777,8855,988,22620,3158,2031,6630,3067,3133,3184,2052,Shuckle,wNZrz_iRLQUVnyoil-jSSQ3ZZd7o-bTCyYIDgBqheYtREHcZd0astsVtTKvM5-ORRt5kh9rBdiFR4w,Ivern,427,False,1,4,16,8041,2398,2263,95,4757,7202,6173,1476,14852,6620,3158,2031,2051,3011,1028,2052
True,Anivia,34,12,12,26,NA1_4662244805,1230,ARAM,1684710944981,Pastor Coochie,HufaNSW5c6Q_8jOMGtmwpeEBjGUjXIV4gB9TdFWRB7D31yuzj9LOzvJst8wZGT1BWYc3GjTNHgubEg,Sion,14,False,11,14,32,14971,32823,8602,2160,43586,49353,39890,7257,96502,3111,3084,3068,3748,4401,1033,2052,Khazdiah,sOJuFPYMDMeJssqTDC3BwK3We_SnHfYjy-8sW6x3LO2Pyp5F3DdeYg83rJY9APkUew1oaGNqQYLC9g,Velkoz,161,False,11,9,38,14857,1154,45832,14619,61606,11701,8711,2191,22604,6653,2031,3020,3089,3135,4637,2052,SunriseSkaterKid,F1U8LCDK-I7fLdP3jA-gKYv4MNdhRRKauZ5ZM492aOBbjnZlPAxR4cLfqSITDr1WckHWyXSLJOORAQ,Kaisa,145,False,19,11,24,17674,27663,17087,0,44750,12489,16436,1371,30296,6672,3153,3006,3124,3036,6670,2052,NotEvenCloseDawg,4-7gHjTjuo50sAflEt0kSnO1znXUEhdYb1XcKvTLOuVYwITueTocx6JCCNrMBCVEVUSlAnm-NacUlg,Ahri,103,False,6,14,31,12409,1929,25102,10724,37756,12061,18375,3123,33560,3020,6656,4628,3135,1058,0,2052,Hagane,KrrtsLXQBmA4HRjJqr0x7B6HF5Eifo9qGf-QHk7_HcacGTZ1rwRSjnr0wxwd3wcwL_FTqEyMqUqRUg,Elise,60,False,12,12,34,15053,1504,39285,1848,42638,12390,16480,1333,30203,6655,3020,3157,4645,3165,4632,2052,pussinatør,VxhSx51JaSvV1sG4FfK4lxL5E0gzK64UZTKFpFuxRSbR1jne_Gb1uhge9zsueunv0-7CVJgVD_w7Bw,Nasus,75,True,17,15,26,16004,25914,11252,0,37167,15304,28220,7988,51513,6662,3105,3158,3121,3110,4401,2052,Balkai,UaaAHDMrzSadZEnUtc2TEjGP5jaJQ8MVcULtz1SL1H8OAy6lAHz7EQ2OJwbvBST0YkR0fPD9AeT4ZA,Anivia,34,True,12,12,26,15545,876,40961,1883,43722,9057,20381,2564,32003,6653,0,4637,3135,3040,3020,2052,actuallyapotato,59rYkD8T2UT6a4REJW3NuCgQ7dJr9FHUp4ukCMoHmqyHntBpaoS81CAuW5BhjahxEGHCBQl0DS5_tg,Sett,875,True,17,11,19,15952,46412,0,10258,56670,24078,31838,7097,63014,3084,3111,3748,3083,3082,3193,2052,Katinka4,5u1OuQR4vRKF7Wfn6FxxPnF4Pic4-FPSAvzJquGYzMPSFuMSEZoLeekzJDwtzrrqkKqmCIxy_uJFOQ,FiddleSticks,9,True,6,13,31,13793,520,25724,1659,27904,8956,24880,3095,36933,3111,4633,3157,3065,3112,1058,3330,Shuckle,wNZrz_iRLQUVnyoil-jSSQ3ZZd7o-bTCyYIDgBqheYtREHcZd0astsVtTKvM5-ORRt5kh9rBdiFR4w,TahmKench,223,True,8,8,28,14571,3390,21954,710,26054,23121,30589,7839,61550,6665,3111,3083,1057,3068,3066,2052
False,FiddleSticks,9,5,16,21,NA1_4662214098,1559,ARAM,1684709182079,Balkai,UaaAHDMrzSadZEnUtc2TEjGP5jaJQ8MVcULtz1SL1H8OAy6lAHz7EQ2OJwbvBST0YkR0fPD9AeT4ZA,FiddleSticks,9,False,5,16,21,14314,373,14983,1074,16431,23211,21045,2559,46816,8020,3157,3001,4637,1011,3111,3330,actuallyapotato,59rYkD8T2UT6a4REJW3NuCgQ7dJr9FHUp4ukCMoHmqyHntBpaoS81CAuW5BhjahxEGHCBQl0DS5_tg,Samira,360,False,15,15,12,18635,38768,4424,366,43559,16656,25190,1922,43768,6676,6673,3111,3031,3036,3139,2052,Katinka4,5u1OuQR4vRKF7Wfn6FxxPnF4Pic4-FPSAvzJquGYzMPSFuMSEZoLeekzJDwtzrrqkKqmCIxy_uJFOQ,Syndra,134,False,17,10,27,20776,688,48502,2520,51711,8919,19102,658,28680,3040,3135,4645,6655,3020,3089,2052,Shuckle,wNZrz_iRLQUVnyoil-jSSQ3ZZd7o-bTCyYIDgBqheYtREHcZd0astsVtTKvM5-ORRt5kh9rBdiFR4w,Lulu,117,False,3,7,44,15438,1580,10179,745,12505,6970,14508,433,21913,6620,3107,3222,4005,3504,3158,2052,the old you ,TQkDO2T29v-OvTkbA_x2mKuaMKKGFd__rJv5NX2m50-lSbUxT0BP_dFYqOXckY8rqVbtnc2prpDXzw,Sylas,517,False,16,18,24,17903,231,46486,1345,48063,23360,40707,4809,68877,3089,6657,3157,3020,3135,4645,2052,xEsee,DP535XnuJnHo57TejglCsCfz9Z1EhviCq_fDoZeJ5oUcVmLe_Qs54RJ0YBoH077BGUAhpZ2fueWcQw,Orianna,61,True,13,12,41,17275,496,32483,1600,34579,3346,25464,956,29766,3112,4628,6655,3020,3089,4629,2052,Snapbak,vf3hidZNqz7-eVge274QHrmlxVannB8o-mMSCTXKyDDN_DXmON_xBEURF5XDCMPfSicMJ5SOdmnwhA,Blitzcrank,53,True,8,8,37,16322,4732,15428,662,20822,14804,28690,3470,46966,3001,3121,3193,3083,3065,3158,2052,Virundrus,sl-mM-ZVNe2QnETQ1e9NxveAzOdgRicFzFbwPV5b-1YUNceJtbFRAd5OR5PHiFYlbLZ2V-HUrUabGQ,Caitlyn,51,True,24,10,21,22706,55816,5329,148,61294,4375,26545,831,31752,3031,3095,3006,3094,3072,3036,2052,KimchiToaster,9_iinVIvqCtXfGp9Ye2AhrKZfb1OTb-YF5qax6oFIqFGwRf6VWjQYpcNfegy0DkuZGGkaApMOLRtyw,Amumu,32,True,9,14,33,16227,3594,22704,5338,31638,23820,22035,2265,48120,6664,6665,3193,4401,8020,3111,2052,LegendAchiever9,AVWXZw86nbsioyoOIqizv2rdPk0sTHYa0uWIjZXTfwDxfTqxAiTm8QA38CNe_UrcOYOLzbxZKpYEEw,Annie,1,True,12,12,35,17908,715,44609,2633,47958,4261,21840,528,26630,6655,4645,3020,3089,3135,3102,0
False,Mordekaiser,82,3,14,21,NA1_4662194095,1293,ARAM,1684707698521,Balkai,UaaAHDMrzSadZEnUtc2TEjGP5jaJQ8MVcULtz1SL1H8OAy6lAHz7EQ2OJwbvBST0YkR0fPD9AeT4ZA,Mordekaiser,82,False,3,14,21,12112,1678,12340,1397,15416,14599,29284,2654,46537,3116,6665,4637,2051,0,3047,2052,actuallyapotato,59rYkD8T2UT6a4REJW3NuCgQ7dJr9FHUp4ukCMoHmqyHntBpaoS81CAuW5BhjahxEGHCBQl0DS5_tg,Milio,902,False,1,6,39,12278,597,3167,262,4026,5277,18898,821,24996,3158,3107,3011,3504,4005,2065,2052,Katinka4,5u1OuQR4vRKF7Wfn6FxxPnF4Pic4-FPSAvzJquGYzMPSFuMSEZoLeekzJDwtzrrqkKqmCIxy_uJFOQ,Corki,42,False,15,11,17,16418,4717,35897,429,41044,8101,17874,1973,27949,3042,3020,3074,3156,6655,1036,2052,Shuckle,wNZrz_iRLQUVnyoil-jSSQ3ZZd7o-bTCyYIDgBqheYtREHcZd0astsVtTKvM5-ORRt5kh9rBdiFR4w,Caitlyn,51,False,17,8,11,17490,24038,5427,325,29792,6428,18102,2041,26572,3095,3139,3006,3072,3094,3031,2052,PewPewQQ,p_gwFFFx_RybMEDv8m6MgE2qUOMSi1FYcbv5y92M2N7fEIHvUxb1WtlpICvjvwqsp1PfGMZTorJU3g,JarvanIV,59,False,15,18,27,14523,29634,2120,1180,32934,11924,18873,3283,34081,6696,3111,6693,3142,6333,0,2052,game name please,8sWDf6swu9b7kOWNWJpoLkuwNChAa-032Mij7WGSlvrx2N0A5s1LoClyiQz484N6Aq1Gl5AUJoh56g,Belveth,200,True,8,14,18,13476,7100,2548,3725,13374,15244,14524,1559,31328,3124,3047,3153,6333,3051,1043,2052,ARabidSquirrel42,PlN5fl8bLruPJIk3OGhyK6li0ZJw2eBwQ7FvmXmNV0EQs17vaEtE2ji2cVSK4N7j3omPEyPQlLSSdQ,KogMaw,96,True,21,8,21,17620,10575,21185,3179,34940,14216,9400,358,23975,2421,3124,3006,3085,3153,3091,2052,NND,OU6FCcssm31PgETF81-CJDO8T_2BkbiZeoyuZStNxOfVKOqbqjSLUgIvaTixNdABY4GJKQH7viY6Jw,Lissandra,127,True,9,11,19,15645,582,23260,1765,25608,13347,16427,865,30640,6655,3020,3157,4645,3135,1058,2052,Sebalt,syDM7rsmzAtcRqTk8NGftunSMMXqXnwePvtaj3Jcqv5m9_aRPoQwWut8vKWCHEMx4kE9qEM7ke_YCQ,Ezreal,81,True,3,10,34,15791,9574,27522,1198,38294,13384,9570,140,23095,3040,3100,3087,3020,4636,0,2052,FEED THEN BLAME,zKE4vs2kRmBTh_pLxdAqx-7HbrhxvLMHacQRKOj6GvQNYypa-K2tqog1vkKt5znZea4bJk1DbEBLJg,Kaisa,145,True,16,8,26,16184,12088,28516,946,41551,10332,9030,750,20113,3042,3087,6655,3115,3020,1058,2052
True,Graves,104,13,12,28,NA1_4662169440,1227,ARAM,1684706278320,InfernoShockwave,_WzW7SwW3pA9LaYuUKkEcRZanHBgQz8KOjrmfytPBawi6nbJlt5fn2mStDuDZ4pHZPq31q6njeOT4Q,Thresh,412,False,4,6,30,11859,1075,10116,255,11447,12340,11563,216,24120,6665,3801,3111,4401,3110,1011,2052,Shycopath,COjC1AO-0t7F2slJZZL3D7smMVVBNXMv4EWtnJibogKbDNo2lO9q6QuKOZuBxhZipzdJ8PAbXoj2LA,Heimerdinger,74,False,3,8,22,12553,669,31295,1022,32987,10550,12833,80,23464,6653,2421,2031,3020,3116,3165,2052,Yukinoshita,Wz-ZK-NrvgcJygL-oSOHF3zdeue7HNOVtnTzroh4WEx0vxVLMS6X34wUVl4iwW2Mjkdm8U_S_P_8WA,Sona,37,False,9,12,29,13022,2233,20099,1141,23474,14180,16441,245,30866,6620,3040,3158,3107,3504,3114,2052,MaxWebb,Gy45oTUy7kllXMeByXYGXddUZBAXwzcAYwRWwwIfKq4B9KXZ2NJIZ9yg_H_wYtjMXEQ-tibMdrsqEg,Xayah,498,False,17,9,16,16411,39396,2255,653,42305,10674,15374,130,26179,3072,3006,3095,6675,3094,3035,0,huditu,XoLqLVr9HSeEFy8nYKWw4juGNi-v8Mtl09DeRBdYbQATwJkzlI_ooBiLtU20qxPAqfBz39dg4Akrjw,Urgot,6,False,7,17,25,13241,26017,976,2152,29146,27199,23267,190,50657,1057,6665,3111,3071,3748,3066,2052,Balkai,UaaAHDMrzSadZEnUtc2TEjGP5jaJQ8MVcULtz1SL1H8OAy6lAHz7EQ2OJwbvBST0YkR0fPD9AeT4ZA,Graves,104,True,13,12,28,15251,29309,1077,501,30888,18151,15449,1180,34781,3031,3072,3006,6673,3036,1029,2052,actuallyapotato,59rYkD8T2UT6a4REJW3NuCgQ7dJr9FHUp4ukCMoHmqyHntBpaoS81CAuW5BhjahxEGHCBQl0DS5_tg,Zilean,26,True,11,3,38,15586,688,22964,0,23653,7840,3883,1026,12751,6653,3040,3158,3089,1052,0,2052,Katinka4,5u1OuQR4vRKF7Wfn6FxxPnF4Pic4-FPSAvzJquGYzMPSFuMSEZoLeekzJDwtzrrqkKqmCIxy_uJFOQ,Anivia,34,True,12,5,31,14737,1066,30190,0,31257,12610,14025,611,27248,3916,3040,3157,6657,3020,3145,2052,Shuckle,wNZrz_iRLQUVnyoil-jSSQ3ZZd7o-bTCyYIDgBqheYtREHcZd0astsVtTKvM5-ORRt5kh9rBdiFR4w,Nautilus,111,True,3,9,38,12267,5079,8506,360,13945,23375,19487,1499,44362,3105,3111,3110,3083,6667,1029,2052,DAWANGWU,EfnkvSR8QKoApiW7eF8eIwB3ZUfVifkM1HXfBJkEiHFA3p1vXn1W7MinrnP-8A4O3JFyXI60RY-c3A,Varus,110,True,13,11,28,14609,28909,16741,0,45651,15710,11896,906,28514,6672,3153,3124,3091,3006,0,2052
